h,L2u,Ordem_L2u,H1u,Ordem_H1u,L2p,Ordem_L2p,H1p,Ordem_H1p,L2T,Ordem_L2T,H1T,Ordem_H1T
0.0625,4.3932,0,75.7707,0,3.98714e+06,0,3.98714e+06,0
0.03125,4.7129,-0.101344,81.5637,-0.106288,3.99679e+06,-0.00348608,3.99679e+06,-0.00348609
0.015625,4.92874,-0.0646037,82.0685,-0.00890099,3.9992e+06,-0.00086968,3.9992e+06,-0.000869688
